id|created at|tweet
1295171444629032960|2020-08-17 01:31:50|"RT @EricTrump: .@realDonaldTrump Boat Parade today in Clearwater, Florida!!!!!

🇺🇸🇺🇸🇺🇸 https://t.co/6eH36UPsL4"
1295171314886627330|2020-08-17 01:31:19|RT @nypost: Kamala Harris reportedly owes $1M in bills from failed presidential run https://t.co/RE8Z6gzgQB https://t.co/Ea3ldU5FfG
1295171196972130305|2020-08-17 01:30:51|RT @realDonaldTrump: Vote for TRUMP on November 3rd. I am going to bring our beloved New York back!
1295171128810524674|2020-08-17 01:30:34|"RT @EricTrump: Durham probe: Ex-FBI lawyer to plead guilty in first criminal case arising from review, sources say | Fox News https://t.co/…"
1295171059776401408|2020-08-17 01:30:18|RT @EricTrump: This says it all. Our Mayor can play arts and crafts in front of Trump Tower but he can’t shine the Tribute Light Memorial a…
1295170956005122050|2020-08-17 01:29:53|RT @realDonaldTrump: Thank you James. Sadly, you are 100% correct!!!
1295170852191952902|2020-08-17 01:29:28|RT @bennyjohnson: TRUMP: “If stupid people aren’t elected next year, we’re going to have one of the greatest years that we’ve ever had.” ht…
1295170670968606721|2020-08-17 01:28:45|RT @GOPChairwoman: President @realDonaldTrump continues to enjoy a record enthusiasm advantage over Biden, and Republicans are now outpacin…
1295170575212609545|2020-08-17 01:28:22|RT @TeamTrump: Senior Advisor @JaredKushner: Israel-UAE deal is “the culmination of three and a half years of incredible diplomacy by Presi…
1295170533265465347|2020-08-17 01:28:12|RT @TeamTrump: Senior Advisor @JaredKushner on moving U.S. embassy to Jerusalem: President @realDonaldTrump believes in keeping his promise…
1295170491628630022|2020-08-17 01:28:02|RT @TeamTrump: Senior Advisor @JaredKushner: President @realDonaldTrump opposes universal mail-in-voting because he wants a fair election h…
1295170430874136576|2020-08-17 01:27:48|RT @WhiteHouse: President @realDonaldTrump has mobilized his Administration to address barriers to women's full economic empowerment around…
1295170362326556676|2020-08-17 01:27:32|RT @MarkMeadows: It is NONSENSE to say @realDonaldTrump is undercutting the Postal Service. I know. I oversaw USPS in Congress on the Overs…
1295170294718566401|2020-08-17 01:27:16|"RT @GOPChairwoman: .@jaredkushner is spot on.
 
“Dr. Fauci said this week that there should be no fear for people to go out and vote in per…"
1295170002644017154|2020-08-17 01:26:06|RT @WhiteHouse: This breakthrough was made possible by President @realDonaldTrump’s leadership—and it provides a foundation for further adv…
1295167656501403649|2020-08-17 01:16:47|RT @MarkCongressGA7: Today’s PGA Tour Winner, 42- year old Jim Herman credits President Donald Trump for 'little bit of good luck' at this…
1295167656501403649|2020-08-17 01:16:47|RT @MarkCongressGA7: Today’s PGA Tour Winner, 42- year old Jim Herman credits President Donald Trump for 'little bit of good luck' at this…
1295167020951056384|2020-08-17 01:14:15|Great going Jim. Proud of you! https://t.co/jaJBVm1TlR
1295166547489587201|2020-08-17 01:12:22|RT @robjh1: The liberal media &amp; Dems don’t want the election called the night of the election. They want a few extra days to massage the nu…
1295165314838257669|2020-08-17 01:07:28|"RT @Jamierodr14: Epic!

The Patriots of Hawaii are Standing Up &amp; Raising their Voices in this Blue State! 

The Silent Majority isn’t Silen…"
1295165122974015495|2020-08-17 01:06:42|Law and Order. If @NYCMayor can’t do it, we will! https://t.co/N88GX9Rkc9
1295164576389095425|2020-08-17 01:04:32|"RT @DGPurser: Antifa attends Sturgis.

I couldn't tell for sure but it looked like maybe a half-dozen Antifa?

The ratio of Trump supporter…"
1295164222062690305|2020-08-17 01:03:08|"RT @DGPurser: More lies about ""Vote by mail"".

This is nothing but a Democrat attempt to cheat and STEAL this election.

Nothing they say a…"
1295164084409769984|2020-08-17 01:02:35|RT @robert_spalding: Do you think the WSJ understands this?
1295163721338228738|2020-08-17 01:01:08|"RT @CaliConserv1: Hey California,

Are you ready to vote for Trump in November?"
1295163454953840640|2020-08-17 01:00:05|"RT @Peoples_Pundit: Told you guys she was not only unpopular, but very unpopular historically.

Okay. Going back to enjoying the last day I…"
1295163188229607431|2020-08-17 00:59:01|RT @steph93065: How is this video not everywhere?  https://t.co/Zca0BlgaBm
1295867179586465797|2020-08-18 23:36:26|"RT @kimKBaltimore: Democrats don’t want you to see this.

They’re scared that I’m exposing what life is like in Democrat run cities.

That’…"
1295855291523723264|2020-08-18 22:49:11|.@Amazon, and others in that business, should be charged (by the U.S. Postal System) much more per package, and the Post Office would be immediately brought back to “good health”, now vibrant, with ALL jobs saved. No pass on to customers. Get it done!
1295835227982573569|2020-08-18 21:29:28|https://t.co/IOpfnL4u7r
1295792202526973952|2020-08-18 18:38:30|...Meanwhile, I gave America energy independence in fact, so much energy we could never use it all. The Bernie/Biden/AOC Green New Deal plan would take California’s failed policies to every American!
1295792201134256129|2020-08-18 18:38:30|In California, Democrats have intentionally implemented rolling blackouts — forcing Americans in the dark. Democrats are unable to keep up with energy demand...
1295780444642959362|2020-08-18 17:51:47|RT @KimReynoldsIA: Thank you for being here President @realDonaldTrump! Appreciate the strong partnership from you and the entire team. #De…
1295778045719191555|2020-08-18 17:42:15|https://t.co/p8ym8S2d5o
1295778045719191555|2020-08-18 17:42:15|https://t.co/p8ym8S2d5o
1295777044765143040|2020-08-18 17:38:16|The Democrats have to start enforcing Law and Order in their cities and states. New York City, Chicago and Portland are a total DISASTER!
1295775212408131585|2020-08-18 17:30:59|https://t.co/6dN0Ib4Nto
1295775108238389251|2020-08-18 17:30:34|RT @WhiteHouse: LIVE: President @realDonaldTrump participates in Iowa disaster recovery briefing https://t.co/503L3jzlLX
1295775103192621057|2020-08-18 17:30:33|RT @ChuckGrassley: Waiting to brief President Trump on Iowa’s derecho devastation @ Cedar Rapids, Iowa https://t.co/CPAUxV3gRI
1295756046976167944|2020-08-18 16:14:50|RT @realDonaldTrump: A proposal by Pentagon officials to slash Military Healthcare by $2.2 billion dollars has been firmly and totally reje…
1295744066466934784|2020-08-18 15:27:13|People forget how divided our Country was under ObamaBiden. The anger and hatred were unbelievable. They shouldn’t be lecturing to us. I’m here, as your President, because of them!
1295726834865274880|2020-08-18 14:18:45|A horrible Governor. Crime is taking over NYC &amp; State, everyone is leaving. He is after the NRA - They should move to Texas or elsewhere, and must get tough. Cuomo killed 11,000 people in nursing homes alone. Crooked &amp; Incompetent! https://t.co/d4hZDAvdWo
1295702666903945217|2020-08-18 12:42:43|John Kasich did a bad job in Ohio, ran for President and was easy to beat, and now went to the other side desperate for relevance. Good Job by Chris C in exposing yet another loser! https://t.co/WZw2U7lcrf
1295699653753745408|2020-08-18 12:30:45|Many thousands of people work for our government. With that said, a former DISGRUNTLED EMPLOYEE named Miles Taylor, who I do not know (never heard of him), said he left &amp; is on the open arms Fake News circuit. Said to be a real “stiff”. They will take anyone against us!
1295680975184310272|2020-08-18 11:16:31|The ObamaBiden Administration was the most corrupt in history, including the fact that they got caught SPYING ON MY CAMPAIGN, the biggest political scandal in the history of our Country. It’s called Treason, and more. Thanks for your very kind words Michelle!
1295679412365594625|2020-08-18 11:10:19|Looking back into history, the response by the ObamaBiden team to the H1N1 Swine Flu was considered a weak and pathetic one. Check out the polling, it’s really bad. The big difference is that they got a free pass from the Corrupt Fake News Media!
1295677038301523968|2020-08-18 11:00:53|....My Administration and I built the greatest economy in history, of any country, turned it off, saved millions of lives, and now am building an even greater economy than it was before. Jobs are flowing, NASDAQ is already at a record high, the rest to follow. Sit back &amp; watch!
1295677035466162177|2020-08-18 11:00:52|Somebody please explain to @MichelleObama that Donald J. Trump would not be here, in the beautiful White House, if it weren’t for the job done by your husband, Barack Obama. Biden was merely an afterthought, a good reason for that very late &amp;  unenthusiastic endorsement.....
1295569697866473473|2020-08-18 03:54:21|Thank you. Will never let you down! https://t.co/9iB33QFliK
1295569483478827012|2020-08-18 03:53:30|RT @AndrewCMcCarthy: In my Friday evening @NRO Corner column on Clinesmith’s Russiagate guilty plea, some memories of the Schiff Memo and t…
1295568384499875842|2020-08-18 03:49:08|RT @MZHemingway: NPR, which was a co-conspirator in the Russia collusion hoax, redefines Clinesmith pleading guilty to falsifying evidence…
1295568160792485888|2020-08-18 03:48:14|RT @rkylesmith: The Russia-Obsessed Media Does Its Best to Ignore Clinesmith’s Guilty Plea https://t.co/VWdoIyXZy1
1295568080639270914|2020-08-18 03:47:55|"RT @DavidBahnsen: PREVIEW TODAY'S #COVID19 &amp; #Markets MISSIVE: 
Arizona has beaten COVID &amp; is back to pre-summer levels. Where is the media…"
1295567631211208704|2020-08-18 03:46:08|"RT @CronkiteSays: AND THAT’S THE WAY IT IS...
Thousands of Seattle Democrats gather to demand mail-in voting because it’s too dangerous to…"
1295567631211208704|2020-08-18 03:46:08|"RT @CronkiteSays: AND THAT’S THE WAY IT IS...
Thousands of Seattle Democrats gather to demand mail-in voting because it’s too dangerous to…"
1295565956119494660|2020-08-18 03:39:29|RT @billscher: Michael Moore, just now on MSNBC, said he was “shocked” that Biden didn’t “swing to the right” and pick Susan Rice, and inst…
1295565798380011521|2020-08-18 03:38:51|RT @rkylesmith: No, the Postal Service Isn’t Stealing the Election https://t.co/Qp3zNkIGT7
1295565618738016256|2020-08-18 03:38:08|RT @Heminator: Democrats should be deeply embarrassed that their leadership has embraced conspiratorial claims about the USPS. https://t.co…
1295565226524528640|2020-08-18 03:36:35|"RT @StriderElass: Coumo ""Our way worked in New York"" Seriously?!?! I don't want any part of that way... https://t.co/110hANCGVp"
1295565074820718592|2020-08-18 03:35:58|RT @rkylesmith: Hey @NYGovCuomo did Donald Trump make you keep  schools open as long as you did? Did Trump make you keep the subways open w…
1295564982139129856|2020-08-18 03:35:36|"RT @continetti: Where did this guy go?

‘He Has Delivered for New York': Cuomo Praises Trump's Coronavirus Response https://t.co/jV8MCLP59K"
1295564612495183878|2020-08-18 03:34:08|RT @SteveGuest: Andrew Cuomo's ego trip continues: He gave a 5 minute speech and didn’t mention Joe Biden until last 20 seconds or so.
1295564569348378624|2020-08-18 03:33:58|"RT @AZachParkinson: Insane

Biden praises Cuomo's ""leadership,"" as his state is first in the nation in coronavirus deaths and second in dea…"
1295564519058608129|2020-08-18 03:33:46|"RT @AZachParkinson: Yes, the DNC just featured a registered foreign lobbyist for Russia as one of its speakers

https://t.co/sFDanRyOjX htt…"
1295564425282322433|2020-08-18 03:33:24|RT @TrumpWarRoom: Here's John Kasich calling Joe Biden a liar in 2012. #DemConvention https://t.co/ep8eUQUHal
1295564302129213445|2020-08-18 03:32:54|"RT @TrumpWarRoom: Susan Molinari was a lobbyist for Russia.

Now she thinks Joe Biden should be president. https://t.co/jqsutuReTf #DemConv…"
1295563839157800960|2020-08-18 03:31:04|RT @mattdizwhitlock: Oh my gosh Cuomo doing a victory lap after the most outrageous mishandling of COVID in the country is just so gross.…
1295562941350195201|2020-08-18 03:27:30|"RT @AndrewHClark: Cuomo mismanaged New York's coronavirus response. 

Tens of thousands in nursing homes unnecessarily died, and his arroga…"
1295562738400362497|2020-08-18 03:26:41|Now AP estimates that the real Cuomo number of people killed because of his total incompetence is 11,000, not the 6000 that was originally thought!
1295559971313201153|2020-08-18 03:15:42|"RT @TrumpWarRoom: NY Governor Andrew Cuomo on President Trump's response to the coronavirus:

He “has been responsive to New York and respo…"
1295558474341003267|2020-08-18 03:09:45|RT @MichaelRCaputo: Does the #DemConvention know @NYGovCuomo forced nursing homes across NY to take in COVID positive patients and planted…
1295557963516698624|2020-08-18 03:07:43|Cuomo, just like his brother Fredo, has not got a very good memory! https://t.co/H8J0RjNlvb
1295557495897948160|2020-08-18 03:05:51|RT @MelissaAFrancis: (@NYGovCuomo is responsible for thousands and thousands of nursing home deaths. An estimated one million people have m…
1295557479582007296|2020-08-18 03:05:48|"RT @TrumpWarRoom: Democrats and the media are covering up Andrew Cuomo’s coronavirus failures. 

His mismanagement was deadly, especially f…"
1295557479582007296|2020-08-18 03:05:48|"RT @TrumpWarRoom: Democrats and the media are covering up Andrew Cuomo’s coronavirus failures. 

His mismanagement was deadly, especially f…"
1295556806840811522|2020-08-18 03:03:07|"RT @LindseyGrahamSC: In Case You Missed It @JohnKasich 

President @realdonaldTrump has:

▶️ Appointed and the Senate has confirmed over 20…"
1295556790181146626|2020-08-18 03:03:03|"RT @LindseyGrahamSC: ▶️ Negotiated peace agreement between UAE and Israel.

▶️ Stood up to China.

▶️ Stopped caravans from Central America…"
1295556770430160897|2020-08-18 03:02:59|"RT @LindseyGrahamSC: I’m sure I’ve left out many other things….but not a bad first term. 

Unlike John Kasich I believe we are on the right…"
1295556632387235840|2020-08-18 03:02:26|RT @LindseyGrahamSC: My view of what life was like after the Obama presidency is much different than that of @MichelleObama...
1295556620060168207|2020-08-18 03:02:23|RT @LindseyGrahamSC: I remember a slow-growth economy, a weakened military, ISIS raging, Iran emboldened, China eating our lunch, businesse…
1295548611699322882|2020-08-18 02:30:33|A proposal by Pentagon officials to slash Military Healthcare by $2.2 billion dollars has been firmly and totally rejected by me. We will do nothing to hurt our great Military professionals &amp; heroes as long as I am your President. Thank you!
1296219101623459841|2020-08-19 22:54:51|Welcome, Barack and Crooked Hillary. See you on the field of battle! https://t.co/ZrTKXcc6aU
1296218224170864641|2020-08-19 22:51:21|https://t.co/gwfT7f7bLL
1296203972252966913|2020-08-19 21:54:43|RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/kC6Zkg64SH
1296198517573201923|2020-08-19 21:33:03|Will be having a Press Conference at 5:45 P.M. See you in 15 minutes!
1296104752284082176|2020-08-19 15:20:28|Why are Republicans allowing the Democrats to have ridiculous Post Office hearings on Saturday &amp; Monday, just before and during our Convention. Let them hold them NOW (during their Convention) or after our Convention is over. Always playing right into their hands! @senatemajldr
1296092859226042368|2020-08-19 14:33:12|Don’t buy GOODYEAR TIRES - They announced a BAN ON MAGA HATS. Get better tires for far less! (This is what the Radical Left Democrats do. Two can play the same game, and we have to start playing it now!).
1296092859226042368|2020-08-19 14:33:12|Don’t buy GOODYEAR TIRES - They announced a BAN ON MAGA HATS. Get better tires for far less! (This is what the Radical Left Democrats do. Two can play the same game, and we have to start playing it now!).
1296084723165470721|2020-08-19 14:00:52|With what I am doing in the fight with the Drug Companies, drug prices will be coming down 50, 60, and even 70 per cent. The Democrats are fighting hard to stop me with big ad buys, plus. Likewise, Big Pharma. FAVORED NATIONS AND REBATES ARE BRINGING PRICES DOWN NOW. We will win!
1296079095479050241|2020-08-19 13:38:31|IF YOU CAN PROTEST IN PERSON, YOU CAN VOTE IN PERSON!
1295949861041459201|2020-08-19 05:04:59|RT @Patrici15767099: Why Are These Democrats Talking About The Economy When They Know The Corona Virus Shut Down Caused The High Unemployme…
1295949708066783233|2020-08-19 05:04:22|RT @ArtValley818_: This patriot is definitely tired of being silent 👇🏼https://t.co/wWr5PPq7en
1295949601367891968|2020-08-19 05:03:57|RT @montaga: While you wasn’t paying attention!! It’s Justice Coming and the American Ppl sent Her!!!!! https://t.co/Y8HHa2LZvj
1295949191064301568|2020-08-19 05:02:19|RT @skb_sara: Joe Biden will leave his comfy patio with hanging plants for a photoshoot, yet won’t travel to the Democratic Convention &amp; ac…
1295948444146728962|2020-08-19 04:59:21|RT @skb_sara: On the #TrumpTrain.Put our #earlyvote in for #Trump. #Florida4Trump #GOP #tcot 🇺🇸🇺🇸 @DanScavino https://t.co/fzIRPddA1z
1295948035483148288|2020-08-19 04:57:43|RT @MrMichaelBurkes: Raise your hand if you'll be voting straight Republican in 77 days like me!
1295947993594699776|2020-08-19 04:57:33|RT @MrMichaelBurkes: If you support President Trump then i support you. All Patriots matter! https://t.co/pgw3NduLT1
1295943677181927424|2020-08-19 04:40:24|“Senate Intelligence Panel found absolutely no evidence of collusion. There was no evidence that the Trump campaign conspired with the Russian government to influence 2016, affirming the findings of other investigations.” Daily Caller
1295941701555687424|2020-08-19 04:32:33|Big win Matt! https://t.co/gpIg4dQ6FN
1295941461276532741|2020-08-19 04:31:36|"RT @mtgreenee: Congratulations to Laura Loomer on her primary win!  

Now Twitter should re-instate her account. @jack https://t.co/SlDPToC…"
1295941335120252929|2020-08-19 04:31:06|RT @BreitbartNews: Laura Loomer (R) has outcampaigned her primary opponents and claimed victory in Florida’s 21st Congressional District. h…
1295941296088141825|2020-08-19 04:30:57|RT @RaheemKassam: Laura Loomer Delivers Stunning Primary Victory in Trump’s Voting District https://t.co/0KSRLCeJyX
1295933109272219648|2020-08-19 03:58:25|She was a terrible A.G. Was she the leaker? https://t.co/uSlFYYU9O0
1295932138290917376|2020-08-19 03:54:33|Great going Laura. You have a great chance against a Pelosi puppet! https://t.co/pKZp35dUYr
1295931415725580288|2020-08-19 03:51:41|RT @RaheemKassam: Does he even know what is happening? https://t.co/W6ZbH1GFIr
1295930978582568963|2020-08-19 03:49:57|Kimberly will work with the Trump Administration and we will bring Baltimore back, and fast. Don’t blow it Baltimore, the Democrats have destroyed your city! https://t.co/PDdjgxbIHu
1295920309946777600|2020-08-19 03:07:33|Great WIN Anna! Watched your race from beginning, very impressed. Your next opponent, Charlie Crist, is a Pelosi puppet who is bad on Crime, our Military, Vets, &amp; 2nd Amendment. You have my Complete &amp; Total Endorsement! https://t.co/PLdW3VXNTI
1295920309946777600|2020-08-19 03:07:33|Great WIN Anna! Watched your race from beginning, very impressed. Your next opponent, Charlie Crist, is a Pelosi puppet who is bad on Crime, our Military, Vets, &amp; 2nd Amendment. You have my Complete &amp; Total Endorsement! https://t.co/PLdW3VXNTI
1295899629964259328|2020-08-19 01:45:23|"RT @PressSec: President @realDonaldTrump has DELIVERED for Arizona!

✅ Over 580K N-95 masks
✅ 670K surgical &amp; procedural masks
✅ 660K eye &amp;…"
1295899521642188800|2020-08-19 01:44:57|"RT @TeamTrump: President @realDonaldTrump just signed his ABSENTEE BALLOT!

This is very different than universal mail-in ballots, which wo…"
1295899454638235650|2020-08-19 01:44:41|"RT @WhiteHouse: The derecho is ""basically a 40-mile-wide tornado that went through the state of Iowa,"" @IAGovernor Kim Reynolds explained—l…"
1295899396354093056|2020-08-19 01:44:27|"RT @WhiteHouse: Senator @ChuckGrassley to President @realDonaldTrump: ""We thank you."" https://t.co/ifDXLoaD2r"
1295899226874851328|2020-08-19 01:43:46|RT @Mike_Pence: The month of July has brought blowout numbers for New Residential Construction. Housing Starts surged 22.6% which is 23.4%…
1295899187029012481|2020-08-19 01:43:37|RT @EricTrump: If you want to help @realDonaldTrump win this election, volunteer now! Join the Trump Team! Download the Trump app and come…
1295899138408628224|2020-08-19 01:43:25|RT @WhiteHouse: President @realDonaldTrump's trip to Arizona will highlight the hundreds of miles of border wall system completed—and how e…
1295899021085519872|2020-08-19 01:42:57|RT @WhiteHouse: President @realDonaldTrump is mobilizing America's full industrial power to make sure our medical workers and first respond…
1295898856480071680|2020-08-19 01:42:18|RT @TeamTrump: President @realDonaldTrump is in Yuma, Arizona to proudly accept the endorsement of the National Border Patrol Council! http…
1295898808824369152|2020-08-19 01:42:07|RT @WhiteHouse: As America celebrates the 100th anniversary of the 19th Amendment—also known as the Susan B. Anthony Amendment—President @r…
1295898747776274433|2020-08-19 01:41:52|RT @TeamTrump: President @realDonaldTrump: “Joe Biden is the puppet of a Radical Left wing movement that seeks the complete elimination of…
1295898596529692672|2020-08-19 01:41:16|"RT @TeamTrump: President @realDonaldTrump: Socialism is the mainstream of the Biden campaign, but ""we will never have a socialist country!""…"
1295898556407005184|2020-08-19 01:41:07|RT @TeamTrump: President @realDonaldTrump: Joe Biden allowed illegal migration and crime to pour through our borders unchecked for decades…
1295898518855401472|2020-08-19 01:40:58|RT @TeamTrump: President @realDonaldTrump: Here in Yuma, Arizona, we've invested over $1.7 billion and poured 180,000 cubic yards of concre…
1295898456439971840|2020-08-19 01:40:43|RT @TeamTrump: President @realDonaldTrump: “Under the Trump Administration, if you cross our border illegally, you are quickly apprehended…
1295897780326522881|2020-08-19 01:38:02|RT @WhiteHouse: This morning, President @realDonaldTrump was joined by @FLOTUS, @SBAJovita, and more as he signed a proclamation in honor o…
1295897125507670017|2020-08-19 01:35:25|Tell the Dems that we have more Cases because we do FAR more Testing than any other Country!
1295877171001491456|2020-08-19 00:16:08|RT @MarkDice: Colin Powell is a Neocon WMD hoaxer, so of course he's appearing at the #DemConvention to endorse Establishment's puppet and…
